"movieId","genres","Unnamed: 3","rating","imdbId","tmdbId","Year","Title Only","Main Genre","Director","Is Animated"
"1147","Documentary","","3","118147","10548","1996","When We Were Kings","Documentary","Leon Gast","0"
"1148","Animation|Children|Comedy|Crime","","5","108598","531","1993","Wallace & Gromit: The Wrong Trousers","Animation","Nick Park","1"
"1150","Drama","","4","84589","4483","1982","Return of Martin Guerre, The (Retour de Martin Guerre, Le)","Drama","Jean-Paul Rappeneau","0"
"1151","Animation|Comedy|Drama|Fantasy","","4","109781","18919","1994","Lesson Faust","Animation","Philip Boehm","1"
"1156","Drama","","3","34493","61461","1944","Children Are Watching Us, The (Bambini ci guardano, I)","Drama","Vittorio De Sica","0"
"1161","Drama|War","","4","78875","659","1979","Tin Drum, The (Blechtrommel, Die)","Drama","Volker Schlöndorff","0"
"1162","Comedy|Drama","","3","69198","30892","1972","Ruling Class, The","Comedy","Peter Medak","0"
"1163","Drama","","4.5","110521","86369","1994","Mina Tannenbaum","Drama","René Féret","0"
"1167","Comedy","","4.5","116059","38554","1996","Dear God","Comedy","Garry Marshall","0"
"1170","Action","","3","112483","36555","1995","Best of the Best 3: No Turning Back","Action","Phillip Rhee","0"
"1171","Comedy","","4.5","103850","10608","1992","Bob Roberts","Comedy","Bob Roberts","0"
"1172","Drama","","4","95765","11216","1989","Cinema Paradiso (Nuovo cinema Paradiso)","Drama","Giuseppe Tornatore","0"
"1173","Comedy|Drama","","5","97108","7452","1989","Cook the Thief His Wife & Her Lover, The","Comedy","Peter Greenaway","0"
"1175","Comedy|Drama|Romance","","5","101700","892","1991","Delicatessen","Comedy","Jean-Pierre Jeunet, Marc Caro","0"
"1176","Drama|Fantasy|Romance","","3","101765","1600","1991","Double Life of Veronique, The (Double Vie de VÃ©ronique, La)","Drama","Krzysztof Kieslowski","0"
"1177","Drama|Romance","","5","101811","26561","1992","Enchanted April","Drama","Mike Newell","0"
"1178","Drama|War","","5","50825","975","1957","Paths of Glory","Drama","Stanley Kubrick","0"
"1179","Crime|Drama|Film-Noir","","2","99703","18129","1990","Grifters, The","Crime","Stephen Frears","0"
"1180","Comedy","","3","102014","54405","1991","Hear My Song","Comedy","Peter Chelsom","0"
"1183","Drama|Romance|War","","2.5","116209","409","1996","English Patient, The","Drama","Anthony Minghella","0"
"1184","Comedy|Drama","","3","102426","38251","1991","Mediterraneo","Comedy","Gabriele Salvatores","0"
"1185","Drama","","5","97937","10161","1989","My Left Foot","Drama","Jim Sheridan","0"
"1186","Drama","","3.5","98724","1412","1989","Sex, Lies, and Videotape","Drama","Steven Soderbergh","0"
"1187","Drama","","4","105107","41768","1992","Passion Fish","Drama","John Sayles","0"
"1188","Comedy|Romance","","4","105488","10409","1992","Strictly Ballroom","Comedy","Baz Luhrmann","0"
"1189","Documentary","","4.5","96257","14285","1988","Thin Blue Line, The","Documentary","Errol Morris","0"
"1190","Crime|Drama|Romance","","3","101026","2469","1990","Tie Me Up! Tie Me Down! (Â¡Ãtame!)","Crime","Pedro Almodóvar","0"
"1191","Documentary|Musical","","4","102370","10174","1991","Madonna: Truth or Dare","Documentary","Alek Keshishian","0"
"1192","Documentary","","4","100332","31225","1990","Paris Is Burning","Documentary","Jennie Livingston","0"
"1193","Drama","","1.5","73486","510","1975","One Flew Over the Cuckoo's Nest","Drama","Milos Forman","0"
"1194","Comedy","","4","78446","11455","1978","Cheech and Chong's Up in Smoke","Comedy","Tommy Chong, Cheech Marin","0"
"1196","Action|Adventure|Sci-Fi","","4","80684","1891","1980","Star Wars: Episode V - The Empire Strikes Back","Action","Irvin Kershner","0"
"1197","Action|Adventure|Comedy|Fantasy|Romance","","4","93779","2493","1987","Princess Bride, The","Action","Rob Reiner","0"
"1198","Action|Adventure","","5","82971","85","1981","Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)","Action","Steven Spielberg","0"
"1199","Fantasy|Sci-Fi","","4.5","88846","68","1985","Brazil","Fantasy","Terry Gilliam","0"
"1200","Action|Adventure|Horror|Sci-Fi","","5","90605","679","1986","Aliens","Action","James Cameron","0"
"1201","Action|Adventure|Western","","1.5","60196","429","1966","Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)","Action","Sergio Leone","0"
"1202","Comedy","","5","94336","13446","1987","Withnail & I","Comedy","Bruce Robinson","0"
"1203","Drama","","3.5","50083","389","1957","12 Angry Men","Drama","Sidney Lumet","0"
"1204","Adventure|Drama|War","","5","56172","947","1962","Lawrence of Arabia","Adventure","David Lean","0"
"1206","Crime|Drama|Sci-Fi|Thriller","","4","66921","185","1971","Clockwork Orange, A","Crime","Stanley Kubrick","0"
"1207","Drama","","3","56592","595","1962","To Kill a Mockingbird","Drama","Robert Mulligan","0"
"1208","Action|Drama|War","","3","78788","28","1979","Apocalypse Now","Action","Francis Ford Coppola","0"
"1209","Action|Drama|Western","","0.5","64116","335","1968","Once Upon a Time in the West (C'era una volta il West)","Action","Sergio Leone","0"
"1210","Action|Adventure|Sci-Fi","","4","86190","1892","1983","Star Wars: Episode VI - Return of the Jedi","Action","Richard Marquand","0"
"1211","Drama|Fantasy|Romance","","1.5","93191","144","1987","Wings of Desire (Himmel Ã¼ber Berlin, Der)","Drama","Wim Wenders","0"
"1212","Film-Noir|Mystery|Thriller","","4.5","41959","1092","1949","Third Man, The","Film-Noir","Carol Reed","0"
"1213","Crime|Drama","","5","99685","769","1990","Goodfellas","Crime","Martin Scorsese","0"
"1214","Horror|Sci-Fi","","2","78748","348","1979","Alien","Horror","Ridley Scott","0"
"1215","Action|Adventure|Comedy|Fantasy|Horror","","3.5","106308","766","1993","Army of Darkness","Action","Sam Raimi","0"
"1216","Adventure|Drama|Romance","","5","95250","175","1988","Big Blue, The (Grand bleu, Le)","Adventure","Luc Besson","0"
"1217","Drama|War","","1.5","89881","11645","1985","Ran","Drama","Akira Kurosawa","0"
"1218","Action|Crime|Drama|Thriller","","3","97202","10835","1989","Killer, The (Die xue shuang xiong)","Action","John Woo","0"
"1219","Crime|Horror","","4.5","54215","539","1960","Psycho","Crime","Alfred Hitchcock","0"
"1220","Action|Comedy|Musical","","2","80455","525","1980","Blues Brothers, The","Action","John Landis","0"
"1221","Crime|Drama","","2.5","71562","240","1974","Godfather: Part II, The","Crime","Francis Ford Coppola","0"
"1222","Drama|War","","1.5","93058","600","1987","Full Metal Jacket","Drama","Stanley Kubrick","0"
"1223","Adventure|Animation|Children|Comedy|Sci-Fi","","3.5","104361","530","1989","Grand Day Out with Wallace and Gromit, A","Adventure","Nick Park, Peter Lord","1"
"1224","Action|Drama|Romance|War","","4.5","97499","10705","1989","Henry V","Action","Kenneth Branagh","0"
"1225","Drama","","4","86879","279","1984","Amadeus","Drama","Milos Forman","0"
"1226","Drama|Romance","","4.5","45061","3109","1952","Quiet Man, The","Drama","John Ford","0"
"1227","Crime|Drama","","1.5","87843","311","1984","Once Upon a Time in America","Crime","Sergio Leone","0"
"1228","Drama","","4.5","81398","1578","1980","Raging Bull","Drama","Martin Scorsese","0"
"1230","Comedy|Romance","","1.5","75686","703","1977","Annie Hall","Comedy","Woody Allen","0"
"1231","Drama","","1","86197","9549","1983","Right Stuff, The","Drama","Philip Kaufman","0"
"1232","Drama|Mystery|Sci-Fi","","3.5","79944","1398","1979","Stalker","Drama","Andrei Tarkovsky","0"
"1233","Action|Drama|War","","5","82096","387","1981","Boot, Das (Boat, The)","Action","Wolfgang Petersen","0"
"1234","Comedy|Crime","","4","70735","9277","1973","Sting, The","Comedy","George Roy Hill","0"
"1235","Comedy|Drama|Romance","","2.5","67185","343","1971","Harold and Maude","Comedy","Hal Ashby","0"
"1236","Comedy|Drama|Romance","","3","103130","37291","1990","Trust","Comedy","Hal Hartley","0"
"1237","Drama","","4","50976","490","1957","Seventh Seal, The (Sjunde inseglet, Det)","Drama","Ingmar Bergman","0"
"1238","Comedy","","2","85859","11235","1983","Local Hero","Comedy","Bill Forsyth","0"
"1240","Action|Sci-Fi|Thriller","","2","88247","218","1984","Terminator, The","Action","James Cameron","0"
"1241","Comedy|Fantasy|Horror","","4","103873","763","1992","Dead Alive (Braindead)","Comedy","Peter Jackson","0"
"1242","Drama|War","","0.5","97441","9665","1989","Glory","Drama","Edward Zwick","0"
"1243","Comedy|Drama","","4.5","100519","18971","1990","Rosencrantz and Guildenstern Are Dead","Comedy","Tom Stoppard","0"
"1244","Comedy|Drama|Romance","","1","79522","696","1979","Manhattan","Comedy","Woody Allen","0"
"1245","Crime|Drama|Film-Noir|Thriller","","1.5","100150","379","1990","Miller's Crossing","Crime","Joel Coen, Ethan Coen","0"
"1246","Drama","","1.5","97165","207","1989","Dead Poets Society","Drama","Peter Weir","0"
"1247","Comedy|Drama|Romance","","3","61722","37247","1967","Graduate, The","Comedy","Mike Nichols","0"
"1248","Crime|Film-Noir|Thriller","","4","52311","1480","1958","Touch of Evil","Crime","Orson Welles","0"
"1249","Action|Crime|Romance|Thriller","","4","100263","9322","1990","Femme Nikita, La (Nikita)","Action","Luc Besson","0"
"1250","Adventure|Drama|War","","4","50212","826","1957","Bridge on the River Kwai, The","Adventure","David Lean","0"
"1251","Drama|Fantasy","","4.5","56801","422","1963","8 1/2 (8Â½)","Drama","Federico Fellini","0"
"1252","Crime|Film-Noir|Mystery|Thriller","","4.5","71315","829","1974","Chinatown","Crime","Roman Polanski","0"
"1253","Drama|Sci-Fi|Thriller","","3.5","43456","828","1951","Day the Earth Stood Still, The","Drama","Robert Wise","0"
"1254","Action|Adventure|Drama|Western","","3.5","40897","3090","1948","Treasure of the Sierra Madre, The","Action","John Huston","0"
"1255","Comedy|Horror|Sci-Fi","","0.5","92610","9964","1987","Bad Taste","Comedy","Peter Jackson","0"
"1256","Comedy|Musical|War","","4","23969","3063","1933","Duck Soup","Comedy","Leo McCarey","0"
"1257","Comedy|Romance","","3","88794","13667","1985","Better Off Dead...","Comedy","Savage Steve Holland","0"
"1258","Horror","","3","81505","694","1980","Shining, The","Horror","Stanley Kubrick","0"
"1259","Adventure|Drama","","1.5","92005","235","1986","Stand by Me","Adventure","Rob Reiner","0"
"1260","Crime|Film-Noir|Thriller","","5","22100","832","1931","M","Crime","Fritz Lang","0"
"1261","Action|Comedy|Fantasy|Horror","","4.5","92991","765","1987","Evil Dead II (Dead by Dawn)","Action","Sam Raimi","0"
"1262","Action|Adventure|Drama|War","","4.5","57115","5925","1963","Great Escape, The","Action","John Sturges","0"
"1263","Drama|War","","4","77416","11778","1978","Deer Hunter, The","Drama","Michael Cimino","0"
"1264","Action|Drama|Mystery|Romance|Thriller","","4.5","82269","4485","1981","Diva","Action","Jean-Jacques Beineix","0"
"1265","Comedy|Fantasy|Romance","","4","107048","137","1993","Groundhog Day","Comedy","Harold Ramis","0"
"1266","Drama|Western","","4","105695","33","1992","Unforgiven","Drama","Clint Eastwood","0"
"1267","Crime|Thriller|War","","0.5","56218","982","1962","Manchurian Candidate, The","Crime","John Frankenheimer","0"
"1268","Comedy|Drama","","4.5","100436","8428","1990","Pump Up the Volume","Comedy","Allan Moyle","0"
"1269","Comedy|Mystery|Thriller","","4.5","36613","212","1944","Arsenic and Old Lace","Comedy","Frank Capra","0"
"1270","Adventure|Comedy|Sci-Fi","","2","88763","105","1985","Back to the Future","Adventure","Robert Zemeckis","0"
"1271","Comedy|Crime|Drama","","4.5","101921","1633","1991","Fried Green Tomatoes","Comedy","Jon Avnet","0"
"1272","Drama|War","","4","66206","11202","1970","Patton","Drama","Franklin J. Schaffner","0"
"1273","Comedy|Drama|Film-Noir","","3","90967","1554","1986","Down by Law","Comedy","Jim Jarmusch","0"
"1274","Action|Adventure|Animation|Sci-Fi","","4","94625","149","1988","Akira","Action","Katsuhiro Otomo","1"
"1275","Action|Adventure|Fantasy","","4.5","91203","8009","1986","Highlander","Action","Russell Mulcahy","0"
"1276","Drama","","3.5","61512","903","1967","Cool Hand Luke","Drama","Stuart Rosenberg","0"
"1277","Comedy|Drama|Romance","","2.5","99334","11673","1990","Cyrano de Bergerac","Comedy","Jean-Paul Rappeneau","0"
"1278","Comedy|Fantasy","","2","72431","3034","1974","Young Frankenstein","Comedy","Mel Brooks","0"
"1279","Comedy|Drama","","4.5","102536","339","1991","Night on Earth","Comedy","Jim Jarmusch","0"
"1280","Drama","","4.5","101640","10404","1991","Raise the Red Lantern (Da hong deng long gao gao gua)","Drama","Zhang Yimou","0"
"1281","Comedy|Drama|War","","3.5","32553","914","1940","Great Dictator, The","Comedy","Charlie Chaplin","0"
"1282","Animation|Children|Fantasy|Musical","","1","32455","756","1940","Fantasia","Animation","Walt Disney, Various","1"
"1283","Drama|Western","","1","44706","288","1952","High Noon","Drama","Fred Zinnemann","0"
"1284","Crime|Film-Noir|Mystery","","4.5","38355","910","1946","Big Sleep, The","Crime","Howard Hawks","0"
"1285","Comedy","","1.5","97493","2640","1989","Heathers","Comedy","Michael Lehmann","0"
"1286","Drama|Romance","","1","81534","16633","1980","Somewhere in Time","Drama","James Houghton","0"
"1287","Action|Adventure|Drama","","3.5","52618","665","1959","Ben-Hur","Action","William Wyler","0"
"1288","Comedy","","1","88258","11031","1984","This Is Spinal Tap","Comedy","Rob Reiner","0"
"1289","Documentary","","4.5","85809","11314","1983","Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance)","Documentary","Godfrey Reggio","0"
"1290","Drama|Romance","","4","94006","15143","1987","Some Kind of Wonderful","Drama","Howard Deutch","0"
"1291","Action|Adventure","","4","97576","89","1989","Indiana Jones and the Last Crusade","Action","Steven Spielberg","0"
"1292","Comedy|Drama","","3.5","78841","10322","1979","Being There","Comedy","Hal Ashby","0"
"1293","Drama","","4","83987","783","1982","Gandhi","Drama","Richard Attenborough","0"
"1295","Drama","","1","96332","10644","1988","Unbearable Lightness of Being, The","Drama","Philip Kaufman","0"
"1296","Drama|Romance","","2.5","91867","11257","1986","Room with a View, A","Drama","James Ivory","0"
"1297","Comedy","","2.5","89886","14370","1985","Real Genius","Comedy","Martha Coolidge","0"
"1298","Drama|Musical","","4","84503","12104","1982","Pink Floyd: The Wall","Drama","Alan Parker","0"
"1299","Drama|War","","3","87553","625","1984","Killing Fields, The","Drama","Roland Joffé","0"
"1300","Comedy|Drama","","3.5","89606","8816","1985","My Life as a Dog (Mitt liv som hund)","Comedy","Lasse Hallström","0"
"1301","Drama|Sci-Fi","","2","49223","830","1956","Forbidden Planet","Drama","Fred M. Wilcox","0"
"1302","Children|Drama|Fantasy","","3.5","97351","2323","1989","Field of Dreams","Children","Phil Alden Robinson","0"
"1303","Adventure|Drama","","2","73341","983","1975","Man Who Would Be King, The","Adventure","John Huston","0"
"1304","Action|Western","","1.5","64115","642","1969","Butch Cassidy and the Sundance Kid","Action","George Roy Hill","0"
"1305","Drama|Romance","","2","87884","655","1984","Paris, Texas","Drama","Wim Wenders","0"
"1306","Adventure|Drama|Sci-Fi","","3.5","101458","10341","1991","Until the End of the World (Bis ans Ende der Welt)","Adventure","Wim Wenders","0"
"1307","Comedy|Romance","","3.5","98635","639","1989","When Harry Met Sally...","Comedy","Rob Reiner","0"
"1310","Documentary","","1","116589","30180","1996","Hype!","Documentary","Doug Pray","0"
"1312","Drama","","2","116293","41801","1996","Female Perversions","Drama","Susan Streitfeld","0"
"1318","Comedy|Drama","","1","112537","18762","1995","Blue Juice","Comedy","Suri Krishnamma","0"
"1320","Action|Horror|Sci-Fi|Thriller","","3","103644","8077","1992","AlienÂ³ (a.k.a. Alien 3)","Action","David Fincher","0"
"1321","Comedy|Horror|Thriller","","4.5","82010","814","1981","American Werewolf in London, An","Comedy","John Landis","0"
"1322","Horror","","3.5","103678","41671","1992","Amityville 1992: It's About Time","Horror","John R. Leonetti","0"
"1323","Horror","","3.5","85159","27214","1983","Amityville 3-D","Horror","Richard Fleischer","0"
"1324","Horror","","4.5","115535","52263","1996","Amityville: Dollhouse","Horror","John R. Leonetti","0"
"1325","Horror","","4","106262","33519","1993","Amityville: A New Generation","Horror","John R. Leonetti","0"
"1326","Horror","","4.5","83550","16235","1982","Amityville II: The Possession","Horror","Damiano Damiani","0"
"1327","Drama|Horror|Mystery|Thriller","","1","78767","11449","1979","Amityville Horror, The","Drama","Stuart Rosenberg","0"
"1328","Horror","","0.5","99030","41848","1990","Amityville Curse, The","Horror","John R. Leonetti","0"
"1329","Horror","","1","71233","25944","1974","Blood for Dracula (Andy Warhol's Dracula)","Horror","Paul Morrissey","0"
"1330","Horror","","1","90655","24913","1986","April Fool's Day","Horror","Fred Walton","0"
"1331","Horror","","4.5","75704","49126","1977","Audrey Rose","Horror","Robert Wise","0"
"1332","Horror|Thriller","","2.5","92632","32076","1987","Believers, The","Horror","John Schlesinger","0"
"1333","Horror|Thriller","","4.5","56869","571","1963","Birds, The","Horror","Alfred Hitchcock","0"
"1334","Horror|Sci-Fi","","3.5","51418","8851","1958","Blob, The","Horror","Irvin S. Yeaworth Jr.","0"
"1335","Horror|Mystery","","0.5","82083","37843","1981","Blood Beach","Horror","Jeffrey Bloom","0"
"1336","Horror|Thriller","","3","101492","32146","1991","Body Parts","Horror","Eric Red","0"
"1337","Drama|Horror|Thriller","","4","37549","30346","1945","Body Snatcher, The","Drama","Robert Louis Stevenson","0"
"1339","Fantasy|Horror|Romance|Thriller","","2","103874","6114","1992","Dracula (Bram Stoker's Dracula)","Fantasy","Francis Ford Coppola","0"
"1340","Drama|Horror|Sci-Fi","","4","26138","229","1935","Bride of Frankenstein, The (Bride of Frankenstein)","Drama","James Whale","0"
"1341","Horror","","4","74258","13549","1976","Burnt Offerings","Horror","David Paul Cronenberg","0"
"1342","Horror|Thriller","","3","103919","9529","1992","Candyman","Horror","Bernard Rose","0"
"1343","Thriller","","5","101540","1598","1991","Cape Fear","Thriller","J. Lee Thompson","0"
"1344","Crime|Drama|Thriller","","3","55824","11349","1962","Cape Fear","Crime","Brian De Palma","0"
"1345","Drama|Fantasy|Horror|Thriller","","4","74285","7340","1976","Carrie","Drama","Paul Schrader","0"
"1346","Drama|Fantasy|Horror","","5","83722","6217","1982","Cat People","Drama","Wes Craven","0"
"1347","Horror|Thriller","","3","87800","377","1984","Nightmare on Elm Street, A","Horror","F.W. Murnau","0"
"1348","Horror","","3","13442","653","1922","Nosferatu (Nosferatu, eine Symphonie des Grauens)","Horror","Augusto Caminito","0"
"1349","Horror","","4","91651","28198","1986","Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice)","Horror","Richard Donner","0"
"1350","Horror|Mystery|Thriller","","2","75005","794","1976","Omen, The","Horror","Bob Rafelson","0"
"1351","Crime|Drama|Thriller","","5","115710","31640","1996","Blood and Wine (Blood & Wine)","Crime","Kevin Jordan","0"
"1352","Crime|Thriller","","4","115495","8744","1996","Albino Alligator","Crime","Barbra Streisand","0"
"1353","Comedy|Drama|Romance","","3","117057","25189","1996","Mirror Has Two Faces, The","Comedy","Lars von Trier","0"
"1354","Drama|Mystery","","4","115751","145","1996","Breaking the Waves","Drama","Ole Bornedal","0"
"1355","Horror|Thriller","","3","119791","2212","1997","Nightwatch","Horror","Jonathan Frakes","0"
"1356","Action|Adventure|Sci-Fi|Thriller","","3","117731","199","1996","Star Trek: First Contact","Action","Scott Hicks","0"
"1357","Drama|Romance","","3","117631","7863","1996","Shine","Drama","Billy Bob Thornton","0"
"1358","Drama","","5","117666","12498","1996","Sling Blade","Drama","Brian Levant","0"
"1359","Children|Comedy","","3","116705","9279","1996","Jingle All the Way","Children","Joe Berlinger","0"
"1361","Documentary","","3","117293","17204","1996","Paradise Lost: The Child Murders at Robin Hood Hills","Documentary","Penny Marshall","0"
"1363","Drama","","4","117372","21539","1996","Preacher's Wife, The","Drama","Patrice Leconte","0"
"1365","Drama","","3","117477","12709","1996","Ridicule","Drama","Nicholas Hytner","0"
"1366","Drama","","5","115988","20539","1996","Crucible, The","Drama","Wolfgang Reitherman","0"
"1367","Adventure|Children|Comedy","","3","115433","11674","1996","101 Dalmatians","Adventure","Renny Harlin","0"
"1370","Action|Adventure|Thriller","","3","99423","1573","1990","Die Hard 2","Action","Robert Wise","0"
"1371","Adventure|Sci-Fi","","5","79945","152","1979","Star Trek: The Motion Picture","Adventure","Nicholas Meyer","0"
"1372","Action|Mystery|Sci-Fi","","5","102975","174","1991","Star Trek VI: The Undiscovered Country","Action","William Shatner","0"
"1373","Action|Sci-Fi","","3","98382","172","1989","Star Trek V: The Final Frontier","Action","Nicholas Meyer","0"
"1374","Action|Adventure|Sci-Fi|Thriller","","4","84726","154","1982","Star Trek II: The Wrath of Khan","Action","Leonard Nimoy","0"
"1375","Action|Adventure|Sci-Fi","","5","88170","157","1984","Star Trek III: The Search for Spock","Action","Leonard Nimoy","0"
"1376","Adventure|Comedy|Sci-Fi","","1","92007","168","1986","Star Trek IV: The Voyage Home","Adventure","Tim Burton","0"
"1377","Action|Crime","","3","103776","364","1992","Batman Returns","Action","Christopher Cain","0"
"1378","Action|Comedy|Western","","4","96487","11967","1988","Young Guns","Action","Geoff Murphy","0"
"1379","Action|Western","","3","100994","9086","1990","Young Guns II","Action","Randal Kleiser","0"
"1380","Comedy|Musical|Romance","","4","77631","621","1978","Grease","Comedy","Patricia Birch","0"
"1381","Comedy|Musical|Romance","","2","84021","9037","1982","Grease 2","Comedy","Dwight H. Little","0"
"1382","Action|Drama","","5","100114","10173","1990","Marked for Death","Action","Andrew Davis","0"
"1385","Action|Drama|Thriller","","3","105690","8845","1992","Under Siege","Action","Steven Spielberg","0"
"1387","Action|Horror","","3","73195","578","1975","Jaws","Action","Jeannot Szwarc","0"
"1388","Horror|Thriller","","3","77766","579","1978","Jaws 2","Horror","Joe Alves","0"
"1389","Action|Horror","","5","85750","17692","1983","Jaws 3-D","Action","Peter Werner","0"
"1390","Comedy","","3","117119","17795","1996","My Fellow Americans","Comedy","Tim Burton","0"
"1391","Action|Comedy|Sci-Fi","","4","116996","75","1996","Mars Attacks!","Action","Alexander Payne","0"
"1392","Comedy|Drama","","3","115906","13891","1996","Citizen Ruth","Comedy","Cameron Crowe","0"
"1393","Drama|Romance","","3","116695","9390","1996","Jerry Maguire","Drama","Joel Coen","0"
"1394","Comedy","","3","93822","378","1987","Raising Arizona","Comedy","Barry Levinson","0"
"1395","Comedy|Drama","","4","94155","10896","1987","Tin Men","Comedy","Phil Alden Robinson","0"
"1396","Action|Comedy|Crime|Drama|Sci-Fi","","3","105435","2322","1992","Sneakers","Action","Rawson Marshall Thurber","0"
"1397","Drama","","3","115633","41240","1996","Bastard Out of Carolina","Drama","John Kent Harrison","0"
"1398","Romance|War","","4","116621","26949","1996","In Love and War","Romance","Paul Weitz","0"
"1399","Drama","","5","116999","9819","1996","Marvin's Room","Drama","Roger Spottiswoode","0"
"1401","Drama","","2","116410","31908","1996","Ghosts of Mississippi","Drama","Mike Judge","0"
"1405","Adventure|Animation|Comedy|Crime","","4","115641","3179","1996","Beavis and Butt-Head Do America","Adventure","Claude Chabrol","1"
"1406","Crime|Drama|Mystery|Thriller","","5","112769","1802","1995","La CÃ©rÃ©monie","Crime","Wes Craven","0"
"1407","Comedy|Horror|Mystery|Thriller","","5","117571","4232","1996","Scream","Comedy","Michael Mann","0"
"1408","Action|Romance|War|Western","","4","104691","9361","1992","Last of the Mohicans, The","Action","Nora Ephron","0"
"1409","Comedy|Drama|Fantasy|Romance","","2","117038","2928","1996","Michael","Comedy","Kenneth Branagh","0"
"1411","Crime|Drama|Romance","","3","116477","10549","1996","Hamlet","Crime","Terry George","0"
"1412","Drama","","4","117690","58102","1996","Some Mother's Son","Drama","James Foley","0"
"1413","Drama","","3","118163","18451","1996","Whole Wide World, The","Drama","Roger Michell","0"
"1414","Comedy","","5","117091","27265","1996","Mother","Comedy","Eric Rochant","0"
"1415","Crime|Drama|Romance","","3","118100","49935","1996","Thieves (Voleurs, Les)","Crime","Alan Parker","0"
"1416","Drama|Musical","","2","116250","8818","1996","Evita","Drama","Jane Campion","0"
"1417","Drama","","2","117364","36758","1996","Portrait of a Lady, The","Drama","Nicolas Roeg","0"
"1419","Adventure|Drama","","3","67959","36040","1971","Walkabout","Adventure","Dwight H. Little","0"
"1422","Crime|Drama|Mystery|Thriller","","3","119731","9415","1997","Murder at 1600","Crime","Peter Davis","0"
"1423","Drama","","1","116506","55146","1996","Hearts and Minds","Drama","Fred Schepisi","0"
"1425","Comedy","","1","119115","12145","1997","Fierce Creatures","Comedy","George Miller","0"
"1426","Children","","5","120550","42424","1997","Zeus and Roxanne","Children","Robert Butler","0"
"1427","Action|Thriller","","4","120390","34314","1997","Turbulence","Action","Michael Spierig","0"
"1428","Drama","","3","112362","2892","1995","Angel Baby","Drama","Stanley Tong","0"
"1429","Action|Adventure|Comedy|Thriller","","4","116704","9404","1996","First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo)","Action","Len Wiseman","0"
"1430","Comedy|Thriller","","4","120414","85242","1996","Underworld","Comedy","Dennis Dugan","0"
"1431","Action|Comedy","","4","118708","9622","1997","Beverly Hills Ninja","Action","Thomas Carter","0"
"1432","Action|Comedy|Crime|Drama|Thriller","","5","119664","8860","1997","Metro","Action","Lajos Koltai","0"
"1437","Drama","","1","106535","14832","1993","Cement Garden, The","Drama","Roger Donaldson","0"
"1438","Action|Thriller","","1","118928","9619","1997","Dante's Peak","Action","Peter Bogdanovich","0"
"1439","Comedy","","3","119644","40506","1997","Meet Wally Sparks","Comedy","Nicholas Meyer","0"
"1440","Comedy","","3","106266","31000","1993","Amos & Andrew","Comedy","Jesse Nelson","0"
"1441","Comedy|Romance","","4","106387","4104","1993","Benny & Joon","Comedy","Steve James","0"
"1442","Drama","","1","119937","26306","1997","Prefontaine","Drama","Bryan Spicer","0"
"1445","Comedy|War","","4","119640","14908","1997","McHale's Navy","Comedy","Jan Sverák","0"
"1446","Comedy|Drama","","5","116790","784","1996","Kolya (Kolja)","Comedy","Vondie Curtis-Hall","0"
"1447","Crime","","5","119225","12489","1997","Gridlock'd","Crime","Christopher Guest","0"
"1449","Comedy","","4","118111","16448","1996","Waiting for Guffman","Comedy","Ken Kwapis","0"
"1453","Comedy|Romance","","1","118691","17894","1997","Beautician and the Beast, The","Comedy","Richard Linklater","0"
"1454","Comedy|Drama","","4","120238","28059","1997","SubUrbia","Comedy","Bryan Spicer","0"
"1456","Comedy","","2","119887","17949","1997","Pest, The","Comedy","Andy Tennant","0"
"1457","Comedy|Drama|Romance","","4","119141","1968","1997","Fools Rush In","Comedy","Paul Schrader","0"
"1458","Drama|Fantasy|Romance","","2","120357","61563","1997","Touch","Drama","Clint Eastwood","0"
"1459","Mystery|Thriller","","1","118548","66","1997","Absolute Power","Mystery","Robert Stevenson","0"
"1460","Children|Comedy|Mystery","","3.5","120317","20735","1997","That Darn Cat","Children","Stephen Kessler","0"
"1461","Comedy","","4","120434","11419","1997","Vegas Vacation (National Lampoon's Las Vegas Vacation)","Comedy","David Lynch","0"
"1464","Crime|Drama|Fantasy|Film-Noir|Mystery|Romance","","3.5","116922","638","1997","Lost Highway","Crime","John Singleton","0"
"1465","Action|Drama","","4","120036","25624","1997","Rosewood","Action","Mike Newell","0"
"1466","Crime|Drama","","0.5","119008","9366","1997","Donnie Brasco","Crime","Jeff Pollack","0"
"1468","Comedy|Romance","","3","118750","21915","1997","Booty Call","Comedy","Tamra Davis","0"
"1473","Action|Comedy|Crime|Drama","","3","118702","19952","1997","Best Men","Action","John Pasquin","0"
"1474","Children|Comedy","","3","119432","9446","1997","Jungle2Jungle (a.k.a. Jungle 2 Jungle)","Children","Mira Nair","0"
"1475","Romance","","3.5","116743","28005","1996","Kama Sutra: A Tale of Love","Romance","Betty Thomas","0"
"1476","Comedy|Drama","","4","119951","9403","1997","Private Parts","Comedy","Theodore Witcher","0"
